0.100000	0.000000
0.112480	0.006427
0.112480	0.006240
0.131387	-0.004347
0.131387	0.004160
0.137627	0.014560
0.137627	-0.008320
0.152187	0.010400
0.152187	0.004160
0.156347	0.002080
0.156347	0.012480
0.168827	-0.008320
0.177147	-0.004160
0.177147	0.004160
0.193787	0.079040
0.193787	-0.079040
0.197947	-0.000000
0.197947	0.006240
0.204187	0.006240
0.204187	0.006240
0.216667	-0.002080
0.216667	0.004160
0.220827	0.000000
0.220827	0.006240
0.224987	0.002080
0.224987	0.024960
0.229147	0.000000
0.229147	0.004160
0.245787	-0.010400
0.249947	0.002080
0.256187	-0.000693
0.306107	-0.002730
0.324827	-0.012480
0.331067	0.000000
0.335227	0.000000
0.339387	0.004160
0.345627	-0.002080
0.351867	0.000000
0.368507	-0.006240
0.380987	-0.006240
0.380987	0.004160
0.387227	-0.004160
0.391387	0.000000
0.399707	-0.002080
0.403867	0.000000
0.410107	-0.000000
0.420507	-0.004160
0.426747	-0.002080
0.430907	0.000000
0.430907	0.062400
0.432987	-0.060320
0.437147	0.000000
0.443387	-0.002080
0.447547	0.000000
0.453787	0.043680
0.460027	-0.052000
0.464187	0.000000
0.468347	0.000000
0.472507	0.037440
0.476667	-0.000000
0.480827	0.004576
0.534907	0.003971
0.534907	0.002080
0.534907	0.002080
0.539067	-0.002080
0.543227	0.002080
0.599387	-0.012480
0.601467	0.000000
0.601467	0.002080
0.603547	0.000000
0.605627	0.002080
0.611867	-0.004160
0.655547	-0.012480
0.657627	0.000000
0.659707	-0.000000
0.661787	0.052000
0.661787	0.002080
0.665947	-0.002080
0.668027	-0.000000
0.699227	-0.029120
0.701307	0.016640
0.703387	0.000000
0.757467	-0.033280
0.759547	0.002080
0.759547	0.087360
0.761627	-0.079040
0.763707	0.004160
0.765787	0.000000
0.784507	-0.014560
0.786587	0.006240
0.807387	-0.008320
0.811547	-0.000000
0.821947	-0.002080
0.828187	0.037440
0.830267	-0.000000
0.859387	-0.002704
0.867707	-0.002080
0.898907	0.010400
0.911387	-0.010400
0.913467	0.002080
0.915547	0.004160
0.921787	-0.004160
0.963387	-0.002080
0.965467	0.002080
0.969627	-0.000000
0.975867	0.004160
0.975867	0.002080
0.977947	0.000000
1.017467	-0.018720
1.021627	-0.000000
1.025787	-0.022880
1.036187	0.024960
1.038267	0.000000
1.040347	0.000000
1.040347	0.002080
1.046587	0.004160
1.065307	-0.014560
1.065307	0.002080
1.081947	0.018720
1.084027	0.002080
1.086107	-0.027040
1.088187	0.006240
1.098587	0.010400
1.098587	0.002080
1.102747	-0.002080
1.104827	0.024960
1.119387	-0.008320
1.127707	-0.006240
1.144347	-0.014560
1.144347	0.210080
1.148507	-0.193440
1.150587	0.000000
1.152667	0.000000
1.179707	0.166400
1.185947	-0.004160
1.185947	-0.168480
1.188027	0.000000
1.190107	0.000000
1.210907	0.151840
1.212987	0.000000
1.215067	0.015184
1.410587	-0.003404
1.410587	0.006240
1.410587	0.004160
1.418907	-0.004160
1.420987	0.002080
1.429307	-0.004160
1.435547	-0.002080
1.439707	-0.000000
1.439707	0.004160
1.443867	0.000000
1.448027	-0.002080
1.452187	0.000000
1.456347	0.020800
1.460507	0.027040
1.464667	0.000000
1.464667	0.004160
1.468827	-0.035360
1.470907	0.006240
1.475067	0.024960
1.500027	-0.016640
1.508347	-0.006240
1.516667	0.004160
1.539547	-0.018720
1.539547	0.010400
1.539547	0.004160
1.539547	0.004160
1.545787	-0.022880
1.554107	0.012480
1.556187	0.000000
1.568667	-0.010400
1.572827	-0.002080
1.574907	0.000000
1.587387	-0.002080
1.591547	-0.002080
1.591547	0.002080
1.595707	0.002080
1.595707	0.006240
1.597787	0.000000
1.599867	0.000000
1.601947	0.004160
1.604027	0.002080
1.614427	-0.008320
1.616507	0.002080
1.618587	0.004160
1.624827	-0.002080
1.631067	-0.004160
1.631067	0.004160
1.633147	0.004160
1.635227	0.002080
1.641467	-0.002080
1.645627	0.000000
1.647707	0.002080
1.651867	0.000000
1.658107	-0.002080
1.662267	0.000000
1.664347	0.002080
1.668507	0.000000
1.674747	-0.002080
1.674747	0.004160
1.678907	0.000000
1.683067	0.000000
1.687227	0.000000
1.691387	0.000000
1.695547	0.000000
1.699707	0.000000
1.703867	0.000000
1.708027	0.000000
1.712187	0.004160
1.716347	-0.008320
1.720507	0.004160
1.720507	0.004160
1.724667	0.000000
1.728827	0.000000
1.732987	-0.000000
1.737147	0.000000
1.741307	0.000000
1.745467	-0.000000
1.749627	0.004160
1.753787	0.000000
1.757947	0.000000
1.762107	-0.000000
1.766267	0.000000
1.770427	0.000000
1.774587	0.010400
1.778747	0.002080
1.778747	-0.016640
1.782907	0.016640
1.787067	0.000000
1.791227	0.000000
1.795387	-0.000000
1.803707	-0.002080
1.807867	0.000000
1.812027	-0.000000
1.816187	0.000000
1.820347	0.000000
1.824507	-0.000000
1.828667	0.000000
1.845307	-0.012480
1.845307	0.004160
1.849467	0.000000
1.849467	0.022880
1.853627	0.000000
1.857787	0.000000
1.861947	0.000000
1.868187	-0.002080
1.872347	0.000000
1.876507	0.000000
1.880667	-0.000000
1.884827	0.000000
1.888987	0.000000
1.893147	0.004160
1.897307	-0.000000
1.901467	0.000000
1.905627	-0.002080
1.928507	-0.018720
1.932667	0.000000
1.932667	0.004160
1.936827	-0.000000
1.940987	0.000000
1.945147	0.000000
1.949307	0.000000
1.953467	-0.000000
1.957627	0.000000
1.961787	-0.000000
1.965947	0.000000
1.974267	-0.004160
1.978427	-0.000000
1.982587	0.000000
1.984667	0.000000
1.988827	0.000000
1.992987	0.002080
1.997147	-0.002080
1.997147	0.004160
2.001307	-0.000000
2.005467	0.000000
2.009627	0.002080
2.013787	-0.002080
2.017947	0.000000
2.022107	0.000000
2.026267	0.000000
2.030427	0.002080
2.034587	-0.002080
2.038747	0.000000
2.042907	0.000000
2.044987	0.002080
2.049147	0.002080
2.055387	-0.004160
2.057467	0.002080
2.061627	0.000000
2.065787	0.000000
2.065787	0.022880
2.069947	-0.002080
2.076187	-0.002080
2.078267	0.002080
2.082427	-0.000000
2.111547	-0.003269
2.128187	-0.003120
2.132347	0.002080
2.155227	-0.018720
2.155227	0.033280
2.157307	-0.033280
2.161467	-0.000000
2.165627	0.000000
2.169787	0.035360
2.176027	-0.002080
2.180187	-0.045760
2.186427	-0.002299
2.452987	-0.010720
2.508827	-0.014240
2.508827	0.004160
2.550427	0.000000
2.550427	0.004160
2.554587	-0.000000
2.554587	0.004160
2.596187	-0.010400
2.600347	-0.000000
2.600347	0.004160
2.604507	0.000000
2.639867	-0.027040
2.644027	0.000000
2.644027	0.004160
2.644027	0.004160
2.644027	0.004160
2.644027	0.004160
2.648187	0.000000
2.652347	0.020800
2.673147	0.128960
2.677307	0.000000
2.681467	-0.000000
2.681467	-0.137280
2.685627	0.004160
2.710587	0.108160
2.731387	-0.016640
2.739707	-0.004160
2.868667	-0.108160
2.868667	0.004160
2.868667	0.004160
2.872827	-0.000000
2.876987	0.018720
2.876987	-0.018720
2.881147	0.000000
2.901947	-0.002080
2.906107	0.000000
2.910267	0.000000
2.914427	0.000000
2.918587	0.000000
2.922747	0.000000
2.937307	0.006240
2.941467	0.000000
