0.11	0.00	0.00
0.12	21.51	0.01
0.12	509.43	0.02
0.14	538.07	0.03
0.14	752.38	0.03
0.14	941.70	0.04
0.14	1110.17	0.04
0.16	923.53	0.05
0.16	1036.83	0.06
0.17	1102.90	0.06
0.17	1198.98	0.06
0.18	1538.46	0.05
0.18	1538.46	0.05
0.18	1904.76	0.04
0.18	1904.76	0.04
0.20	1333.33	0.06
0.21	1333.33	0.06
0.21	1666.67	0.05
0.21	1666.67	0.05
0.22	1538.46	0.05
0.22	1538.46	0.05
0.23	1538.46	0.05
0.23	1538.46	0.05
0.24	1428.57	0.06
0.24	1428.57	0.06
0.25	2000.00	0.04
0.25	2000.00	0.04
0.25	1904.76	0.04
0.26	1904.76	0.04
0.26	2105.26	0.04
0.26	2105.26	0.04
0.29	1379.31	0.06
0.29	1379.31	0.06
0.30	1481.48	0.06
0.30	1481.48	0.06
0.31	1379.31	0.06
0.31	1379.31	0.06
0.31	1379.31	0.06
0.32	1379.31	0.06
0.33	1212.12	0.07
0.33	1176.47	0.07
0.34	1538.46	0.05
0.35	1481.48	0.06
0.36	1333.33	0.06
0.36	1290.32	0.06
0.37	1333.33	0.06
0.37	1290.32	0.06
0.38	1250.00	0.07
0.38	1250.00	0.07
0.39	1481.48	0.06
0.39	1538.46	0.05
0.39	1818.18	0.05
0.39	1904.76	0.04
0.39	2352.94	0.04
0.40	2500.00	0.03
0.40	2857.14	0.03
0.40	3076.92	0.03
0.40	3636.36	0.02
0.41	3076.92	0.03
0.41	2857.14	0.03
0.45	1333.33	0.06
0.46	1250.00	0.07
0.46	1142.86	0.07
0.47	1111.11	0.07
0.48	952.38	0.09
0.54	571.43	0.15
0.55	571.43	0.15
0.55	579.71	0.14
0.58	487.80	0.17
0.58	493.83	0.17
0.58	615.38	0.14
0.59	625.00	0.13
0.59	655.74	0.13
0.59	666.67	0.12
0.60	740.74	0.11
0.60	1538.46	0.05
0.69	579.71	0.14
0.73	454.55	0.18
0.79	388.35	0.21
0.86	300.75	0.28
0.92	250.00	0.33
1.13	153.08	0.54
1.15	149.55	0.56
1.15	149.00	0.56
1.16	146.73	0.57
1.17	146.19	0.57
1.17	173.45	0.48
1.18	185.52	0.45
1.18	214.34	0.39
1.19	253.78	0.33
1.19	306.24	0.27
1.20	1277.64	0.07
1.21	1420.77	0.06
1.21	1372.03	0.06
1.21	1600.00	0.05
1.22	1666.67	0.05
1.22	1600.00	0.05
1.22	1904.76	0.04
1.23	1818.18	0.05
1.25	1428.57	0.06
1.25	1428.57	0.06
1.25	1600.00	0.05
1.25	1739.13	0.05
1.26	1739.13	0.05
1.28	1333.33	0.06
1.28	1333.33	0.06
1.28	1290.32	0.06
1.29	1250.00	0.07
1.30	1250.00	0.07
1.30	1428.57	0.06
1.31	1250.00	0.07
1.32	1176.47	0.07
1.32	1212.12	0.07
1.33	1250.00	0.07
1.33	1538.46	0.05
1.34	1428.57	0.06
1.35	1379.31	0.06
1.36	1212.12	0.07
1.37	1176.47	0.07
1.37	1250.00	0.07
1.37	1428.57	0.06
1.37	1538.46	0.05
1.38	1481.48	0.06
1.39	1379.31	0.06
1.40	1290.32	0.06
