0.11	0.00
0.13	15.31
0.13	318.27
0.15	406.65
0.15	527.25
0.16	575.87
0.18	574.98
0.19	603.07
0.19	669.51
0.20	713.71
0.21	694.58
0.23	691.69
0.24	711.57
0.26	659.18
0.26	685.77
0.27	701.47
0.28	733.12
0.28	754.29
0.29	756.83
0.30	759.10
0.32	746.23
0.32	770.33
0.33	778.83
0.35	766.21
0.35	780.62
0.36	800.94
0.36	807.36
0.41	708.28
0.42	725.61
0.42	747.44
0.42	758.92
0.43	769.96
0.44	780.59
0.44	790.82
0.45	795.86
0.46	800.66
0.47	800.64
0.48	809.62
0.48	813.80
0.49	826.69
0.50	830.38
0.50	842.69
0.51	850.31
0.52	849.04
0.52	860.55
0.53	871.83
0.53	882.88
0.55	856.32
0.56	866.86
0.56	873.22
0.57	879.41
0.58	885.43
0.60	861.22
0.60	870.75
0.61	872.88
0.62	882.08
0.62	887.53
0.63	885.80
0.64	894.54
0.65	892.72
0.65	904.63
0.65	916.44
0.66	921.16
0.66	925.77
0.67	933.73
0.67	938.12
0.68	945.84
0.70	933.24
0.70	934.17
0.71	938.30
0.72	942.34
0.72	946.30
0.73	950.18
0.74	950.84
0.74	954.59
0.75	958.27
0.76	961.87
0.76	965.41
0.77	968.88
0.77	972.29
0.78	975.63
0.79	978.91
0.79	982.13
0.80	982.35
0.81	985.47
0.81	988.54
0.82	994.45
0.82	997.40
0.83	1000.29
0.84	1003.14
0.84	1005.94
0.85	1008.69
0.85	1014.21
0.86	1019.67
0.86	1022.26
0.87	1027.60
0.87	1030.08
0.88	1032.53
0.88	1037.70
0.89	1040.05
0.90	1036.91
0.91	1041.93
0.91	1046.89
0.91	1051.80
0.92	1053.96
0.93	1053.42
0.93	1058.18
0.94	1060.25
1.16	847.68
1.18	839.68
1.18	844.17
1.20	834.15
1.21	836.97
1.22	838.19
1.22	840.96
1.24	834.43
1.25	835.63
1.26	838.33
1.26	840.99
1.28	834.69
1.29	835.85
1.30	838.45
1.30	843.96
1.31	846.51
1.33	833.22
1.34	835.74
1.34	841.07
1.35	843.54
1.35	848.81
1.39	830.52
1.39	834.30
1.40	838.06
1.40	841.79
1.40	846.85
1.41	847.83
1.45	830.39
1.46	832.71
1.46	837.59
1.46	841.16
1.47	844.70
1.47	848.23
1.47	851.73
1.52	832.49
1.52	833.48
1.53	838.12
1.53	840.28
1.54	839.99
1.55	843.34
1.55	845.45
1.56	847.55
1.59	834.17
1.60	836.26
1.62	830.26
1.62	833.47
1.63	837.80
1.63	840.97
1.63	844.13
1.64	847.27
1.64	851.54
1.66	846.63
1.66	849.72
1.69	839.36
1.70	842.40
1.70	845.42
1.71	848.42
1.71	851.41
1.71	854.38
1.72	856.24
1.72	860.28
1.73	859.90
1.74	862.81
1.77	848.42
1.78	851.29
1.78	854.14
1.80	851.71
1.80	852.43
1.81	855.24
1.85	838.61
1.86	841.37
1.86	844.12
1.87	846.85
1.89	841.63
1.89	844.33
1.94	825.88
1.94	828.54
1.95	831.19
1.95	833.82
1.96	836.44
1.98	832.52
1.98	834.18
2.04	812.49
2.04	815.91
2.05	819.32
2.05	821.85
2.05	824.36
2.06	827.75
2.06	828.48
2.07	831.85
2.11	817.02
2.11	820.32
2.12	823.61
2.12	826.89
2.12	830.17
2.12	833.43
2.13	836.70
2.13	839.95
2.13	843.20
2.17	830.24
2.17	833.43
2.18	836.62
2.18	839.79
2.18	842.96
2.19	844.44
2.19	846.74
2.19	849.89
2.20	851.33
2.20	853.61
2.22	849.99
2.23	852.25
2.23	855.33
2.23	858.41
2.23	860.65
2.24	863.71
2.24	866.77
2.24	869.83
2.24	872.03
2.25	872.52
2.26	873.86
2.26	875.19
2.27	878.20
2.27	880.35
2.27	883.35
2.28	886.34
2.28	888.47
2.28	890.59
2.29	892.71
2.29	895.67
2.29	898.62
2.29	901.57
2.30	904.52
2.30	907.45
2.30	910.39
2.30	912.45
2.31	915.37
2.31	918.28
2.31	920.32
2.31	923.22
2.32	925.35
2.32	927.36
2.33	929.37
2.33	931.38
2.34	933.37
2.34	935.36
2.34	937.34
2.35	938.54
2.35	940.50
2.36	942.46
2.36	945.18
2.36	947.13
2.37	949.06
2.37	950.99
2.38	952.91
2.38	954.83
2.39	955.96
2.39	957.87
2.40	959.76
2.40	961.65
2.40	963.53
2.41	965.40
2.41	968.04
2.41	969.90
2.42	971.75
2.42	973.60
2.43	975.44
2.43	977.27
2.43	979.10
2.44	980.92
2.44	982.74
2.45	984.54
2.45	986.34
2.46	988.14
2.46	989.93
2.46	991.71
2.47	993.49
2.47	995.26
2.48	997.02
2.48	998.78
2.49	999.65
2.49	1001.40
2.50	1003.14
2.50	1004.87
2.51	1004.85
2.51	1005.70
2.52	1007.42
2.52	1009.13
2.53	1010.83
2.53	1010.79
2.54	1011.62
2.55	1012.44
2.55	1013.26
2.56	1014.08
2.56	1015.74
2.57	1014.83
2.58	1016.49
2.58	1018.14
2.59	1018.94
2.60	1019.73
2.60	1020.51
2.61	1021.29
2.61	1023.77
2.62	1024.53
2.63	1022.76
2.63	1023.53
2.64	1025.98
2.64	1027.58
2.65	1029.17
2.65	1030.76
2.65	1032.34
2.66	1033.92
