0.13	0.00	0.00
0.17	200.00	0.04
0.22	195.12	0.08
0.26	187.50	0.13
0.30	188.24	0.17
0.35	185.19	0.22
0.40	183.21	0.26
0.44	184.21	0.30
0.48	182.86	0.35
0.53	183.67	0.39
0.53	202.02	0.40
0.53	222.22	0.36
0.54	248.45	0.32
0.55	281.69	0.28
0.75	180.18	0.44
0.75	199.00	0.40
0.76	222.22	0.36
0.76	248.45	0.32
0.77	281.69	0.28
0.97	181.82	0.44
0.97	181.82	0.44
0.97	181.82	0.44
0.98	181.82	0.44
0.99	181.82	0.44
1.19	181.82	0.44
1.23	167.36	0.48
1.28	153.85	0.52
1.32	143.37	0.56
1.36	134.23	0.60
1.41	181.82	0.44
1.41	181.82	0.44
1.41	181.82	0.44
1.42	181.82	0.44
1.43	181.82	0.44
1.63	181.82	0.44
1.63	199.00	0.40
1.64	222.22	0.36
1.64	248.45	0.32
1.65	281.69	0.28
1.85	181.82	0.44
1.85	181.82	0.44
1.85	181.82	0.44
1.86	181.82	0.44
1.87	181.82	0.44
2.06	183.49	0.44
2.07	183.49	0.44
2.07	183.49	0.44
2.08	183.49	0.44
2.08	183.49	0.44
2.29	181.82	0.44
2.29	181.82	0.44
2.29	181.82	0.44
2.30	181.82	0.44
2.31	181.82	0.44
2.50	181.82	0.44
2.51	181.82	0.44
2.51	181.82	0.44
2.52	181.82	0.44
2.52	181.82	0.44
2.73	181.82	0.44
2.73	181.82	0.44
2.73	181.82	0.44
2.74	181.82	0.44
2.75	181.82	0.44
2.94	181.82	0.44
2.95	181.82	0.44
2.95	181.82	0.44
2.96	181.82	0.44
2.96	181.82	0.44
3.17	181.82	0.44
3.17	181.82	0.44
3.17	181.82	0.44
3.18	181.82	0.44
3.19	181.82	0.44
3.38	181.82	0.44
3.43	165.98	0.48
3.47	153.85	0.52
3.51	143.37	0.56
3.56	134.23	0.60
3.61	181.82	0.44
3.61	181.82	0.44
3.61	181.82	0.44
3.62	181.82	0.44
3.63	181.82	0.44
3.82	181.82	0.44
3.83	201.01	0.40
3.83	222.22	0.36
3.84	248.45	0.32
3.84	281.69	0.28
4.05	181.82	0.44
4.05	181.82	0.44
4.05	181.82	0.44
4.06	181.82	0.44
4.07	181.82	0.44
4.26	181.82	0.44
4.27	181.82	0.44
4.27	181.82	0.44
4.28	181.82	0.44
4.28	181.82	0.44
4.49	181.82	0.44
4.49	181.82	0.44
4.49	181.82	0.44
4.50	181.82	0.44
4.51	181.82	0.44
4.70	181.82	0.44
4.71	181.82	0.44
4.71	181.82	0.44
4.72	181.82	0.44
4.72	181.82	0.44
4.93	181.82	0.44
4.93	181.82	0.44
4.93	181.82	0.44
4.94	181.82	0.44
4.95	181.82	0.44
5.14	181.82	0.44
5.15	181.82	0.44
5.15	181.82	0.44
5.16	181.82	0.44
5.16	181.82	0.44
5.37	181.82	0.44
5.37	181.82	0.44
5.37	181.82	0.44
5.38	181.82	0.44
5.39	181.82	0.44
5.58	181.82	0.44
5.63	165.98	0.48
5.67	153.85	0.52
5.71	143.37	0.56
5.76	134.23	0.60
5.81	181.82	0.44
5.81	181.82	0.44
5.81	181.82	0.44
5.82	181.82	0.44
5.83	181.82	0.44
6.02	181.82	0.44
6.03	201.01	0.40
6.03	222.22	0.36
6.04	248.45	0.32
6.04	281.69	0.28
6.25	181.82	0.44
6.25	181.82	0.44
6.25	181.82	0.44
6.26	181.82	0.44
6.27	181.82	0.44
6.46	181.82	0.44
6.47	181.82	0.44
6.47	181.82	0.44
6.48	181.82	0.44
6.48	181.82	0.44
6.69	181.82	0.44
6.69	181.82	0.44
6.69	181.82	0.44
6.70	181.82	0.44
6.71	181.82	0.44
6.90	181.82	0.44
6.91	181.82	0.44
6.91	181.82	0.44
6.92	181.82	0.44
6.92	181.82	0.44
7.13	181.82	0.44
7.13	181.82	0.44
7.13	181.82	0.44
7.14	181.82	0.44
7.15	181.82	0.44
7.34	181.82	0.44
7.35	181.82	0.44
7.35	181.82	0.44
7.36	181.82	0.44
7.36	181.82	0.44
7.57	181.82	0.44
7.57	181.82	0.44
7.57	181.82	0.44
7.58	181.82	0.44
7.59	181.82	0.44
7.78	181.82	0.44
7.83	165.98	0.48
7.87	153.85	0.52
7.91	143.37	0.56
7.96	134.23	0.60
8.01	181.82	0.44
8.01	181.82	0.44
8.01	181.82	0.44
8.02	181.82	0.44
8.03	181.82	0.44
8.22	181.82	0.44
8.23	201.01	0.40
8.23	222.22	0.36
8.24	248.45	0.32
8.24	281.69	0.28
8.45	181.82	0.44
8.45	181.82	0.44
8.45	181.82	0.44
8.46	181.82	0.44
8.47	181.82	0.44
8.66	181.82	0.44
8.67	181.82	0.44
8.67	181.82	0.44
8.68	181.82	0.44
8.68	181.82	0.44
8.89	181.82	0.44
8.89	181.82	0.44
8.89	181.82	0.44
8.90	181.82	0.44
8.91	181.82	0.44
9.10	181.82	0.44
9.11	181.82	0.44
9.11	181.82	0.44
9.12	181.82	0.44
9.12	181.82	0.44
9.33	181.82	0.44
9.33	181.82	0.44
9.33	181.82	0.44
9.34	181.82	0.44
9.35	181.82	0.44
9.55	180.18	0.44
9.55	180.18	0.44
9.56	180.18	0.44
9.56	180.18	0.44
9.57	180.18	0.44
9.77	181.82	0.44
9.77	181.82	0.44
9.77	181.82	0.44
9.78	181.82	0.44
9.79	181.82	0.44
9.99	181.82	0.44
10.03	167.36	0.48
10.08	153.85	0.52
10.12	143.37	0.56
10.16	134.23	0.60
10.21	181.82	0.44
10.21	181.82	0.44
10.21	181.82	0.44
10.22	181.82	0.44
10.23	181.82	0.44
10.43	181.82	0.44
10.43	199.00	0.40
10.44	222.22	0.36
10.44	248.45	0.32
10.45	281.69	0.28
10.65	181.82	0.44
10.65	181.82	0.44
10.65	181.82	0.44
10.66	181.82	0.44
10.67	181.82	0.44
10.87	181.82	0.44
10.87	181.82	0.44
10.88	181.82	0.44
10.88	181.82	0.44
10.89	181.82	0.44
11.09	181.82	0.44
11.09	181.82	0.44
11.09	181.82	0.44
11.10	181.82	0.44
11.11	181.82	0.44
11.31	181.82	0.44
11.31	181.82	0.44
11.32	181.82	0.44
11.32	181.82	0.44
11.33	181.82	0.44
11.53	181.82	0.44
