0.11	0.00	0.00
0.13	438.60	0.02
0.15	438.60	0.04
0.16	564.97	0.04
1.54	22.37	1.43
1.56	27.62	1.45
1.56	33.09	1.45
1.57	38.55	1.45
2.36	28.44	2.25
3.20	23.31	3.09
3.22	25.77	3.10
3.22	25.90	3.09
3.24	25.89	3.09
3.24	25.92	3.09
5.01	23.08	3.47
5.03	23.05	3.47
5.03	23.05	3.47
5.04	23.05	3.47
5.06	29.65	2.70
6.80	22.22	3.60
6.82	22.21	3.60
6.82	22.21	3.60
6.85	22.19	3.61
6.85	22.19	3.61
8.58	22.42	3.57
8.60	22.45	3.56
8.60	22.45	3.56
9.93	16.33	4.90
10.39	15.02	5.33
10.39	22.28	3.59
10.39	22.38	3.57
10.42	22.23	3.60
10.42	22.37	3.58
12.03	15.44	5.18
12.03	23.17	3.45
12.03	0.00	0.00
